reg_id,url,name,reg_role,reg_type,reg_status,reg_status_date,client,organization,lobbying_firm
220225,/lra/reporting/public/registrar/view.do?method=get&registrationId=220225,"Farewell, Elgin",Senior Officer,Organization,Terminated,"March   01, 2018",,Teranet Holdings LP,
244162,/lra/reporting/public/registrar/view.do?method=get&registrationId=244162,"Farewell, Elgin",Senior Officer,Organization,Terminated,"October  12, 2018",,Teranet Holdings LP,
285282,/lra/reporting/public/registrar/view.do?method=get&registrationId=285282,"Farewell, Elgin",Senior Officer,Organization,Terminated,"April   13, 2019",,Teranet Holdings LP,
300812,/lra/reporting/public/registrar/view.do?method=get&registrationId=300812,"Farewell, Elgin",Senior Officer,Organization,Terminated,"October  17, 2019",,Teranet Holdings LP,
328904,/lra/reporting/public/registrar/view.do?method=get&registrationId=328904,"Farewell, Elgin",Senior Officer,Organization,Terminated,"April   18, 2020",,Teranet Holdings LP,
370251,/lra/reporting/public/registrar/view.do?method=get&registrationId=370251,"Farewell, Elgin",Senior Officer,Organization,Terminated,"October  23, 2020",,Teranet Holdings LP,
400878,/lra/reporting/public/registrar/view.do?method=get&registrationId=400878,"Farewell, Elgin",Senior Officer,Organization,Terminated,"April   24, 2021",,Teranet Holdings LP,
943561,/lra/reporting/public/registrar/view.do?method=get&registrationId=943561,"Farewell, Elgin",Senior Officer,Organization,Terminated,"September 30, 2013",,Teranet Holdings LP,
905306,/lra/reporting/public/registrar/view.do?method=get&registrationId=905306,"Farley, Sylvia",In House Lobbyist,Organization,Terminated,"July   15, 2013",,MFL,
28105,/lra/reporting/public/registrar/view.do?method=get&registrationId=28105,"Fasano, Frederic",Senior Officer,Organization,Terminated,"October  15, 2013",,Servier Canada Inc,
40376,/lra/reporting/public/registrar/view.do?method=get&registrationId=40376,"Fasano, Frederic",Senior Officer,Organization,Terminated,"June   16, 2014",,Servier Canada Inc,
96022,/lra/reporting/public/registrar/view.do?method=get&registrationId=96022,"Fasano, Frederic",Senior Officer,Organization,Terminated,"September 10, 2015",,Servier Canada Inc,
119715,/lra/reporting/public/registrar/view.do?method=get&registrationId=119715,"Fasano, Frederic",Senior Officer,Organization,Terminated,"March   11, 2016",,Servier Canada Inc,
144981,/lra/reporting/public/registrar/view.do?method=get&registrationId=144981,"Fasano, Frederic",Senior Officer,Organization,Terminated,"September 13, 2016",,Servier Canada Inc,
192933,/lra/reporting/public/registrar/view.do?method=get&registrationId=192933,"Fasano, Frederic",Senior Officer,Organization,Terminated,"March   14, 2017",,Servier Canada Inc,
210589,/lra/reporting/public/registrar/view.do?method=get&registrationId=210589,"Fasano, Frederic",Senior Officer,Organization,Terminated,"September 25, 2017",,Servier Canada Inc,
222430,/lra/reporting/public/registrar/view.do?method=get&registrationId=222430,"Fasano, Frederic",Senior Officer,Organization,Terminated,"April   25, 2018",,Servier Canada Inc,
250236,/lra/reporting/public/registrar/view.do?method=get&registrationId=250236,"Fasano, Frederic",Senior Officer,Organization,Terminated,"October  29, 2018",,Servier Canada Inc,
286586,/lra/reporting/public/registrar/view.do?method=get&registrationId=286586,"Fasano, Frederic",Senior Officer,Organization,Terminated,"April   30, 2019",,Servier Canada Inc,
301705,/lra/reporting/public/registrar/view.do?method=get&registrationId=301705,"Fasano, Frederic",Senior Officer,Organization,Terminated,"November 01, 2019",,Servier Canada Inc,
330105,/lra/reporting/public/registrar/view.do?method=get&registrationId=330105,"Fasano, Frederic",Senior Officer,Organization,Terminated,"May    04, 2020",,Servier Canada Inc,
371721,/lra/reporting/public/registrar/view.do?method=get&registrationId=371721,"Fasano, Frederic",Senior Officer,Organization,Terminated,"January  05, 2021",,Servier Canada Inc,
736104,/lra/reporting/public/registrar/view.do?method=get&registrationId=736104,"Fasano, Frederic",Senior Officer,Organization,Terminated,"April   11, 2013",,Servier Canada Inc,
3654805,/lra/reporting/public/registrar/view.do?method=get&registrationId=3654805,"Fasano, Frederic",Senior Officer,Organization,Terminated,"March   04, 2015",,Servier Canada Inc,
436590,/lra/reporting/public/registrar/view.do?method=get&registrationId=436590,"Faubert, Andrea",In House Lobbyist,Organization,Active,"April   27, 2021",,Corteva Agriscience Canada Company,
443224,/lra/reporting/public/registrar/view.do?method=get&registrationId=443224,"Feairs, Jon",In House Lobbyist,Organization,Active,"September 01, 2021",,AstraZeneca Canada Inc.,
403330,/lra/reporting/public/registrar/view.do?method=get&registrationId=403330,"Feairs, Jon",In House Lobbyist,Organization,Terminated,"June   29, 2021",,AstraZeneca Canada Inc.,
452771,/lra/reporting/public/registrar/view.do?method=get&registrationId=452771,"Feeley, John",In House Lobbyist,Organization,Active,"September 21, 2021",,Canadian Medical Association,
293597,/lra/reporting/public/registrar/view.do?method=get&registrationId=293597,"Feeley, John",In House Lobbyist,Organization,Terminated,"July   12, 2019",,Canadian Medical Association,
323141,/lra/reporting/public/registrar/view.do?method=get&registrationId=323141,"Feeley, John",In House Lobbyist,Organization,Terminated,"January  16, 2020",,Canadian Medical Association,
363691,/lra/reporting/public/registrar/view.do?method=get&registrationId=363691,"Feeley, John",In House Lobbyist,Organization,Terminated,"September 14, 2020",,Canadian Medical Association,
397308,/lra/reporting/public/registrar/view.do?method=get&registrationId=397308,"Feeley, John",In House Lobbyist,Organization,Terminated,"March   17, 2021",,Canadian Medical Association,
417463,/lra/reporting/public/registrar/view.do?method=get&registrationId=417463,"Feeley, John",In House Lobbyist,Organization,Terminated,"September 20, 2021",,Canadian Medical Association,
10110538,/lra/reporting/public/registrar/view.do?method=get&registrationId=10110538,"Feeley, John",In House Lobbyist,Organization,Terminated,"October  10, 2017",,Canadian Medical Association,
12859950,/lra/reporting/public/registrar/view.do?method=get&registrationId=12859950,"Feeley, John",In House Lobbyist,Organization,Terminated,"January  10, 2019",,Canadian Medical Association,
10554317,/lra/reporting/public/registrar/view.do?method=get&registrationId=10554317,"Feeny, James",Consultant Lobbyist,Consultant Lobbyist,Terminated,"January  29, 2018",Railway Association of Canada,,
225231,/lra/reporting/public/registrar/view.do?method=get&registrationId=225231,"Fehr, Amanda",In House Lobbyist,Organization,Terminated,"September 06, 2018",,Manitoba Nurses Union,
14775379,/lra/reporting/public/registrar/view.do?method=get&registrationId=14775379,"Feldkamp, Claudia",Consultant Lobbyist,Consultant Lobbyist,Terminated,"January  31, 2020",Canadian Safe Pipe Coalition,,Fasken Martineau DuMoulin LLP
304707,/lra/reporting/public/registrar/view.do?method=get&registrationId=304707,"Fencott, Trevor",Senior Officer,Organization,Terminated,"February 04, 2020",,Fire & Flower Cannabis Co.,
13160733,/lra/reporting/public/registrar/view.do?method=get&registrationId=13160733,"Fencott, Trevor",Senior Officer,Organization,Terminated,"May    30, 2019",,Fire & Flower Cannabis Co.,
8288203,/lra/reporting/public/registrar/view.do?method=get&registrationId=8288203,"Ferguson, James",Consultant Lobbyist,Consultant Lobbyist,Terminated,"October  05, 2017",ARxIUM Inc.,,Aikins Law
1937109,/lra/reporting/public/registrar/view.do?method=get&registrationId=1937109,"Ferguson, James",Consultant Lobbyist,Consultant Lobbyist,Terminated,"November 27, 2015",Intelligent Hospital Systems Inc.,,"Aikins, MacAulay & Thorvaldson LLP"
943559,/lra/reporting/public/registrar/view.do?method=get&registrationId=943559,"Ferguson, James",Consultant Lobbyist,Consultant Lobbyist,Terminated,"June   02, 2014",Teranet Holdings LP,,"Aikins, MacAulay & Thorvaldson LLP"
445946,/lra/reporting/public/registrar/view.do?method=get&registrationId=445946,"Fernandez, Mike",In House Lobbyist,Organization,Active,"August  04, 2021",,Enbridge Inc.,
339099,/lra/reporting/public/registrar/view.do?method=get&registrationId=339099,"Fernandez, Mike",In House Lobbyist,Organization,Terminated,"July   07, 2020",,Enbridge Inc.,
375831,/lra/reporting/public/registrar/view.do?method=get&registrationId=375831,"Fernandez, Mike",In House Lobbyist,Organization,Terminated,"January  26, 2021",,Enbridge Inc.,
407165,/lra/reporting/public/registrar/view.do?method=get&registrationId=407165,"Fernandez, Mike",In House Lobbyist,Organization,Terminated,"August  03, 2021",,Enbridge Inc.,
258234,/lra/reporting/public/registrar/view.do?method=get&registrationId=258234,"Fichter, Cal",In House Lobbyist,Organization,Terminated,"March   13, 2019",,Federated Co-operatives Limited,
298445,/lra/reporting/public/registrar/view.do?method=get&registrationId=298445,"Fichter, Cal",In House Lobbyist,Organization,Terminated,"November 12, 2019",,Federated Co-operatives Limited,
331057,/lra/reporting/public/registrar/view.do?method=get&registrationId=331057,"Fichter, Cal",In House Lobbyist,Organization,Terminated,"June   15, 2020",,Federated Co-operatives Limited,
338761,/lra/reporting/public/registrar/view.do?method=get&registrationId=338761,"Fick, Kristian",Senior Officer,Organization,Terminated,"August  18, 2020",,LEO Pharma Inc,
10110508,/lra/reporting/public/registrar/view.do?method=get&registrationId=10110508,"Filmon, David Clark",Consultant Lobbyist,Consultant Lobbyist,Terminated,"December 17, 2018",Manitoba Institute of Trades and Technology,,
21565,/lra/reporting/public/registrar/view.do?method=get&registrationId=21565,"Findlay, Mark",In House Lobbyist,Organization,Terminated,"July   16, 2013",,AstraZeneca Canada Inc.,
34445,/lra/reporting/public/registrar/view.do?method=get&registrationId=34445,"Findlay, Mark",In House Lobbyist,Organization,Terminated,"January  22, 2014",,AstraZeneca Canada Inc.,
144768,/lra/reporting/public/registrar/view.do?method=get&registrationId=144768,"Findlay, Mark",In House Lobbyist,Organization,Terminated,"September 20, 2016",,AstraZeneca Canada Inc.,
193164,/lra/reporting/public/registrar/view.do?method=get&registrationId=193164,"Findlay, Mark",In House Lobbyist,Organization,Terminated,"March   31, 2017",,AstraZeneca Canada Inc.,
303562,/lra/reporting/public/registrar/view.do?method=get&registrationId=303562,"Findlay, Mark",In House Lobbyist,Organization,Terminated,"November 15, 2019",,AstraZeneca Canada Inc.,
336487,/lra/reporting/public/registrar/view.do?method=get&registrationId=336487,"Findlay, Mark",In House Lobbyist,Organization,Terminated,"June   02, 2020",,AstraZeneca Canada Inc.,
489759,/lra/reporting/public/registrar/view.do?method=get&registrationId=489759,"Findlay, Mark",In House Lobbyist,Organization,Terminated,"January  14, 2013",,AstraZeneca Canada Inc.,
437979,/lra/reporting/public/registrar/view.do?method=get&registrationId=437979,"Finn, Sean",In House Lobbyist,Organization,Active,"May    06, 2021",,Canadian National Railway Company (CN),
366021,/lra/reporting/public/registrar/view.do?method=get&registrationId=366021,"Finn, Sean",In House Lobbyist,Organization,Terminated,"September 16, 2020",,Canadian National Railway Company (CN),
398265,/lra/reporting/public/registrar/view.do?method=get&registrationId=398265,"Finn, Sean",In House Lobbyist,Organization,Terminated,"May    06, 2021",,Canadian National Railway Company (CN),
14775388,/lra/reporting/public/registrar/view.do?method=get&registrationId=14775388,"Finn, Sean",In House Lobbyist,Organization,Terminated,"February 17, 2020",,Canadian National Railway Company (CN),
416375,/lra/reporting/public/registrar/view.do?method=get&registrationId=416375,"Fitzgerald, John",In House Lobbyist,Organization,Termination Pending,"August  19, 2021",,Alamos Gold Inc.,
359498,/lra/reporting/public/registrar/view.do?method=get&registrationId=359498,"Fitzgerald, Laura K",In House Lobbyist,Organization,Terminated,"July   13, 2020",,GlaxoSmithKline,
377633,/lra/reporting/public/registrar/view.do?method=get&registrationId=377633,"Fitzgerald, Laura K",In House Lobbyist,Organization,Terminated,"January  14, 2021",,GlaxoSmithKline,
14775381,/lra/reporting/public/registrar/view.do?method=get&registrationId=14775381,"Fitzgerald, Laura K",In House Lobbyist,Organization,Terminated,"January  10, 2020",,GlaxoSmithKline,
231506,/lra/reporting/public/registrar/view.do?method=get&registrationId=231506,"Fitzpatrick, Andrew",In House Lobbyist,Organization,Terminated,"August  17, 2018",,The Great-West Life Assurance Company,
201732,/lra/reporting/public/registrar/view.do?method=get&registrationId=201732,"Fleisher, Zach",In House Lobbyist,Organization,Terminated,"June   22, 2017",,Manitoba Real Estate Association,
212894,/lra/reporting/public/registrar/view.do?method=get&registrationId=212894,"Fleisher, Zach",In House Lobbyist,Organization,Terminated,"February 21, 2018",,Manitoba Real Estate Association,
21614,/lra/reporting/public/registrar/view.do?method=get&registrationId=21614,"Fleming, Mark",In House Lobbyist,Organization,Terminated,"August  13, 2013",,Janssen Inc.,
37925,/lra/reporting/public/registrar/view.do?method=get&registrationId=37925,"Fleming, Mark",In House Lobbyist,Organization,Terminated,"April   01, 2014",,Janssen Inc.,
53662,/lra/reporting/public/registrar/view.do?method=get&registrationId=53662,"Fleming, Mark",In House Lobbyist,Organization,Terminated,"October  09, 2014",,Janssen Inc.,
75710,/lra/reporting/public/registrar/view.do?method=get&registrationId=75710,"Fleming, Mark",In House Lobbyist,Organization,Terminated,"May    12, 2015",,Janssen Inc.,
99525,/lra/reporting/public/registrar/view.do?method=get&registrationId=99525,"Fleming, Mark",In House Lobbyist,Organization,Terminated,"January  11, 2016",,Janssen Inc.,
162516,/lra/reporting/public/registrar/view.do?method=get&registrationId=162516,"Fleming, Mark",In House Lobbyist,Organization,Terminated,"January  13, 2017",,Janssen Inc.,
295839,/lra/reporting/public/registrar/view.do?method=get&registrationId=295839,"Fleming, Mark",In House Lobbyist,Organization,Terminated,"January  14, 2013",,Janssen Inc.,
5882785,/lra/reporting/public/registrar/view.do?method=get&registrationId=5882785,"Fleming, Mark",In House Lobbyist,Organization,Terminated,"July   05, 2016",,Janssen Inc.,
327132,/lra/reporting/public/registrar/view.do?method=get&registrationId=327132,"Foley, Carole",In House Lobbyist,Organization,Terminated,"April   08, 2020",,Janssen Inc.,
369498,/lra/reporting/public/registrar/view.do?method=get&registrationId=369498,"Foley, Carole",In House Lobbyist,Organization,Terminated,"December 09, 2020",,Janssen Inc.,
489751,/lra/reporting/public/registrar/view.do?method=get&registrationId=489751,"Foran, Allan",Consultant Lobbyist,Consultant Lobbyist,Terminated,"July   11, 2013",Winnipeg Airports Authority,,"Aikins, MacAulay &amp; Thorvaldson LLP"
120100,/lra/reporting/public/registrar/view.do?method=get&registrationId=120100,"Forbes, Jay",In House Lobbyist,Organization,Terminated,"March   24, 2016",,Manitoba Telecom Services Inc.,
145305,/lra/reporting/public/registrar/view.do?method=get&registrationId=145305,"Forbes, Jay",In House Lobbyist,Organization,Terminated,"November 28, 2016",,Manitoba Telecom Services Inc.,
3654825,/lra/reporting/public/registrar/view.do?method=get&registrationId=3654825,"Forbes, Jay",In House Lobbyist,Organization,Terminated,"September 21, 2015",,Manitoba Telecom Services Inc.,
